Equipamento;Hora;Latitude;Longitude;Velocidade
7028;1900-01-01 02:57:58;-19.128924052;-50.827109019;0.0
7028;1900-01-01 02:58:02;-19.128927231;-50.827109019;0.0
7028;1900-01-01 02:59:02;-19.128939946;-50.827115377;0.0
7028;1900-01-01 03:00:02;-19.128939946;-50.827115377;0.0
7028;1900-01-01 03:01:02;-19.128936768;-50.827109019;0.0
7028;1900-01-01 03:02:02;-19.128933589;-50.827115377;0.0
7028;1900-01-01 03:03:02;-19.128949483;-50.827115377;0.0
7028;1900-01-01 03:04:02;-19.128955841;-50.827115377;0.0
7028;1900-01-01 03:05:02;-19.128949483;-50.827115377;0.0
7028;1900-01-01 03:06:02;-19.128943125;-50.827115377;0.0
7028;1900-01-01 03:07:02;-19.128933589;-50.827115377;0.0
7028;1900-01-01 03:08:02;-19.128946304;-50.827121735;0.0
7028;1900-01-01 03:09:02;-19.128946304;-50.827115377;0.0
7028;1900-01-01 03:10:02;-19.128939946;-50.827109019;0.0
7028;1900-01-01 03:11:02;-19.128939946;-50.827109019;0.0
7028;1900-01-01 03:12:02;-19.128949483;-50.827109019;0.0
7028;1900-01-01 03:13:02;-19.128949483;-50.827109019;0.0
7028;1900-01-01 03:14:02;-19.128949483;-50.827102661;0.0
7028;1900-01-01 03:15:02;-19.128949483;-50.827089945;0.0
7028;1900-01-01 03:16:02;-19.128946304;-50.827089945;0.0
7028;1900-01-01 03:17:02;-19.128946304;-50.827089945;0.0
7028;1900-01-01 03:17:12;-19.128946304;-50.827089945;0.0
7028;1900-01-01 03:18:12;-19.128939946;-50.827089945;0.0
7028;1900-01-01 03:19:12;-19.128933589;-50.827089945;0.0
7028;1900-01-01 03:20:12;-19.128930410;-50.827083588;0.0
7028;1900-01-01 03:21:12;-19.128939946;-50.827083588;0.0
7028;1900-01-01 03:22:12;-19.128933589;-50.827089945;0.0
7028;1900-01-01 03:23:12;-19.128917694;-50.827089945;0.0
7028;1900-01-01 03:24:12;-19.128895442;-50.827089945;0.0
7028;1900-01-01 03:25:12;-19.128895442;-50.827109019;0.0
7028;1900-01-01 03:26:12;-19.128904978;-50.827109019;0.0
7028;1900-01-01 03:27:12;-19.128904978;-50.827109019;0.0
7028;1900-01-01 03:28:12;-19.128911336;-50.827109019;0.0
7028;1900-01-01 03:29:12;-19.128911336;-50.827115377;0.0
7028;1900-01-01 03:30:12;-19.128911336;-50.827109019;0.0
7028;1900-01-01 03:31:12;-19.128904978;-50.827115377;0.0
