Equipamento;Hora;Latitude;Longitude
7041;1900-01-01 07:49:35;-19.653444926;-50.409342448
7041;1900-01-01 07:50:35;-19.653457642;-50.409342448
7041;1900-01-01 07:51:35;-19.653457642;-50.409336090
7041;1900-01-01 07:53:35;-19.653470357;-50.409336090
7041;1900-01-01 07:54:35;-19.653470357;-50.409342448
7041;1900-01-01 07:55:35;-19.653457642;-50.409374237
7041;1900-01-01 07:56:35;-19.653467178;-50.409342448
7041;1900-01-01 07:57:35;-19.653454463;-50.409336090
7041;1900-01-01 07:58:35;-19.653457642;-50.409342448
7041;1900-01-01 07:59:35;-19.653463999;-50.409367879
7041;1900-01-01 08:00:35;-19.653473536;-50.409361521
7041;1900-01-01 08:01:34;-19.653483073;-50.409361521
7041;1900-01-01 08:03:10;-19.653451284;-50.409437815
7041;1900-01-01 08:03:17;-19.653441747;-50.409463247
7041;1900-01-01 08:04:01;-19.653489431;-50.409367879
7041;1900-01-01 08:04:47;-19.653457642;-50.409380595
7041;1900-01-01 08:05:32;-19.653457642;-50.409361521
7041;1900-01-01 08:06:32;-19.653454463;-50.409361521
7041;1900-01-01 08:07:32;-19.653435389;-50.409361521
7041;1900-01-01 08:08:32;-19.653441747;-50.409361521
7041;1900-01-01 08:09:32;-19.653448105;-50.409361521
7041;1900-01-01 08:09:39;-19.653451284;-50.409348806
7041;1900-01-01 08:10:39;-19.653479894;-50.409336090
7041;1900-01-01 08:10:59;-19.653479894;-50.409348806
7041;1900-01-01 08:11:59;-19.653457642;-50.409342448
7041;1900-01-01 08:12:00;-19.653454463;-50.409342448
7041;1900-01-01 08:12:47;-19.653441747;-50.409348806
7041;1900-01-01 08:12:53;-19.653441747;-50.409348806
7041;1900-01-01 08:12:55;-19.653441747;-50.409348806
7041;1900-01-01 08:13:01;-19.653444926;-50.409317017
7041;1900-01-01 08:13:02;-19.653444926;-50.409317017
7041;1900-01-01 08:13:30;-19.653492610;-50.409202576
7041;1900-01-01 08:13:31;-19.653495789;-50.409202576
7041;1900-01-01 08:13:56;-19.653572083;-50.409189860
7041;1900-01-01 08:13:57;-19.653575261;-50.409189860
7041;1900-01-01 08:14:00;-19.653581619;-50.409189860
7041;1900-01-01 08:14:01;-19.653581619;-50.409189860
7041;1900-01-01 08:14:08;-19.653565725;-50.409189860
7041;1900-01-01 08:14:09;-19.653568904;-50.409189860
7041;1900-01-01 08:14:23;-19.653642019;-50.409196218
7041;1900-01-01 08:14:47;-19.653635661;-50.409202576
7041;1900-01-01 08:14:58;-19.653559367;-50.409189860
7041;1900-01-01 08:14:59;-19.653565725;-50.409189860
7041;1900-01-01 08:15:15;-19.653556188;-50.409177144
7041;1900-01-01 08:15:16;-19.653556188;-50.409177144
7041;1900-01-01 08:15:25;-19.653553009;-50.409164429
7041;1900-01-01 08:15:27;-19.653553009;-50.409164429
7041;1900-01-01 08:16:04;-19.653575261;-50.408960978
7041;1900-01-01 08:16:05;-19.653575261;-50.408960978
7041;1900-01-01 08:16:10;-19.653559367;-50.408973694
7041;1900-01-01 08:16:11;-19.653559367;-50.408973694
7041;1900-01-01 08:16:15;-19.653565725;-50.408973694
7041;1900-01-01 08:16:16;-19.653565725;-50.408973694
7041;1900-01-01 08:16:28;-19.653565725;-50.408986410
7041;1900-01-01 08:16:54;-19.653572083;-50.408992767
7041;1900-01-01 08:17:28;-19.653568904;-50.408999125
7041;1900-01-01 08:18:28;-19.653565725;-50.408992767
7041;1900-01-01 08:18:58;-19.653559367;-50.408973694
7041;1900-01-01 08:19:18;-19.653559367;-50.408960978
7041;1900-01-01 08:20:18;-19.653581619;-50.408986410
7041;1900-01-01 08:20:21;-19.653578440;-50.408973694
7041;1900-01-01 08:20:35;-19.653597514;-50.409011841
7041;1900-01-01 08:20:49;-19.653597514;-50.409018199
7041;1900-01-01 08:21:02;-19.653594335;-50.408999125
7041;1900-01-01 08:21:19;-19.653597514;-50.408992767
7041;1900-01-01 08:22:19;-19.653994878;-50.408992767
7041;1900-01-01 08:22:33;-19.654090246;-50.408999125
7041;1900-01-01 08:23:33;-19.654503504;-50.409024556
7041;1900-01-01 08:24:33;-19.654916763;-50.409049988
7041;1900-01-01 08:25:33;-19.655336380;-50.409081777
7041;1900-01-01 08:26:33;-19.655765533;-50.409107208
7041;1900-01-01 08:27:33;-19.656150182;-50.409132640
7041;1900-01-01 08:28:33;-19.656544367;-50.409164429
7041;1900-01-01 08:29:33;-19.656935374;-50.409189860
7041;1900-01-01 08:30:03;-19.657027562;-50.409107208
7041;1900-01-01 08:31:47;-19.657262802;-50.407663981
7041;1900-01-01 08:32:06;-19.657189687;-50.407619476
7041;1900-01-01 08:32:29;-19.657192866;-50.407619476
7041;1900-01-01 08:33:29;-19.656770070;-50.407346090
7041;1900-01-01 08:34:29;-19.656347275;-50.407066345
7041;1900-01-01 08:35:19;-19.656000773;-50.406837463
7041;1900-01-01 08:36:19;-19.655606588;-50.406570435
7041;1900-01-01 08:36:38;-19.655463537;-50.406475067
7041;1900-01-01 08:37:05;-19.655253728;-50.406341553
7041;1900-01-01 08:38:05;-19.654764175;-50.406010946
7041;1900-01-01 08:38:45;-19.654468536;-50.405820211
7041;1900-01-01 08:39:23;-19.654179255;-50.405629476
7041;1900-01-01 08:39:41;-19.654169718;-50.405584971
7041;1900-01-01 08:39:42;-19.654166540;-50.405584971
7041;1900-01-01 08:39:51;-19.654157003;-50.405604045
7041;1900-01-01 08:40:16;-19.654230118;-50.405654907
7041;1900-01-01 08:40:51;-19.654226939;-50.405648549
7041;1900-01-01 08:41:51;-19.654656092;-50.405941010
7041;1900-01-01 08:42:51;-19.655104319;-50.406239827
7041;1900-01-01 08:43:51;-19.655571620;-50.406557719
7041;1900-01-01 08:44:51;-19.655994415;-50.406850179
7041;1900-01-01 08:45:59;-19.656515757;-50.407187144
7041;1900-01-01 08:46:59;-19.657002131;-50.407505035
7041;1900-01-01 08:47:36;-19.657215118;-50.407625834
7041;1900-01-01 08:47:38;-19.657215118;-50.407625834
7041;1900-01-01 08:48:03;-19.657278697;-50.407619476
7041;1900-01-01 08:48:32;-19.657288233;-50.407651265
7041;1900-01-01 08:48:34;-19.657285055;-50.407638550
7041;1900-01-01 08:48:52;-19.657253265;-50.407625834
7041;1900-01-01 08:49:06;-19.657253265;-50.407632192
7041;1900-01-01 08:49:17;-19.657250086;-50.407625834
7041;1900-01-01 08:49:43;-19.657183329;-50.407587687
7041;1900-01-01 08:49:45;-19.657183329;-50.407587687
7041;1900-01-01 08:49:46;-19.657176971;-50.407587687
7041;1900-01-01 08:50:46;-19.656627019;-50.407212575
7041;1900-01-01 08:50:48;-19.656611125;-50.407199860
7041;1900-01-01 08:51:48;-19.656042099;-50.406843821
7041;1900-01-01 08:52:40;-19.655574799;-50.406532288
7041;1900-01-01 08:53:40;-19.655047099;-50.406195323
7041;1900-01-01 08:53:49;-19.654970805;-50.406138102
7041;1900-01-01 08:54:08;-19.654802322;-50.406030019
7041;1900-01-01 08:55:08;-19.654277802;-50.405680339
7041;1900-01-01 08:55:32;-19.654163361;-50.405616760
7041;1900-01-01 08:56:07;-19.654185613;-50.405616760
7041;1900-01-01 08:56:34;-19.654258728;-50.405661265
7041;1900-01-01 08:56:40;-19.654271444;-50.405673981
7041;1900-01-01 08:57:40;-19.654700597;-50.405947367
7041;1900-01-01 08:59:40;-19.655587514;-50.406545003
7041;1900-01-01 09:01:40;-19.656468074;-50.407129924
7041;1900-01-01 09:01:59;-19.656601588;-50.407212575
7041;1900-01-01 09:02:59;-19.657049815;-50.407505035
7041;1900-01-01 09:03:31;-19.657234192;-50.407625834
7041;1900-01-01 09:03:33;-19.657224655;-50.407619476
7041;1900-01-01 09:04:02;-19.657269160;-50.407619476
7041;1900-01-01 09:04:27;-19.657192866;-50.407574972
7041;1900-01-01 09:05:20;-19.657189687;-50.407574972
7041;1900-01-01 09:05:27;-19.657192866;-50.407574972
7041;1900-01-01 09:05:52;-19.657186508;-50.407574972
7041;1900-01-01 09:06:15;-19.657142003;-50.407549540
7041;1900-01-01 09:06:38;-19.657126109;-50.407549540
7041;1900-01-01 09:07:00;-19.657075246;-50.407511393
7041;1900-01-01 09:07:01;-19.657072067;-50.407505035
7041;1900-01-01 09:08:01;-19.656595230;-50.407187144
7041;1900-01-01 09:09:01;-19.656105677;-50.406875610
7041;1900-01-01 09:10:01;-19.655651093;-50.406583150
7041;1900-01-01 09:12:01;-19.654735565;-50.405979156
7041;1900-01-01 09:13:01;-19.654274623;-50.405673981
7041;1900-01-01 09:13:25;-19.654169718;-50.405616760
7041;1900-01-01 09:13:33;-19.654185613;-50.405597687
7041;1900-01-01 09:13:50;-19.654207865;-50.405604045
7041;1900-01-01 09:14:22;-19.654350917;-50.405680339
7041;1900-01-01 09:14:35;-19.654357274;-50.405680339
7041;1900-01-01 09:14:40;-19.654360453;-50.405680339
7041;1900-01-01 09:15:40;-19.654859543;-50.406010946
7041;1900-01-01 09:16:40;-19.655317307;-50.406347911
7041;1900-01-01 09:17:40;-19.655845006;-50.406646729
7041;1900-01-01 09:18:23;-19.656051636;-50.406837463
7041;1900-01-01 09:18:31;-19.656051636;-50.406837463
7041;1900-01-01 09:19:31;-19.656518936;-50.407129924
7041;1900-01-01 09:20:31;-19.657027562;-50.407454173
7041;1900-01-01 09:21:14;-19.657294591;-50.407574972
7041;1900-01-01 09:21:27;-19.657291412;-50.407594045
7041;1900-01-01 09:21:51;-19.657176971;-50.407536825
7041;1900-01-01 09:21:52;-19.657176971;-50.407536825
7041;1900-01-01 09:22:52;-19.656690598;-50.407231649
7041;1900-01-01 09:23:00;-19.656623840;-50.407193502
7041;1900-01-01 09:24:00;-19.656118393;-50.406862895
7041;1900-01-01 09:24:22;-19.655975342;-50.406761169
7041;1900-01-01 09:24:31;-19.656023026;-50.406786601
7041;1900-01-01 09:24:32;-19.656026204;-50.406786601
7041;1900-01-01 09:24:33;-19.656032562;-50.406792959
7041;1900-01-01 09:24:35;-19.656048457;-50.406805674
7041;1900-01-01 09:24:42;-19.656067530;-50.406818390
7041;1900-01-01 09:24:46;-19.656067530;-50.406812032
7041;1900-01-01 09:24:55;-19.656023026;-50.406786601
7041;1900-01-01 09:24:58;-19.656064351;-50.406812032
7041;1900-01-01 09:24:59;-19.656067530;-50.406818390
7041;1900-01-01 09:25:16;-19.656089783;-50.406837463
7041;1900-01-01 09:25:21;-19.656131109;-50.406869253
7041;1900-01-01 09:25:25;-19.656134288;-50.406869253
7041;1900-01-01 09:25:28;-19.656153361;-50.406875610
7041;1900-01-01 09:25:37;-19.656166077;-50.406875610
7041;1900-01-01 09:25:45;-19.656112035;-50.406837463
7041;1900-01-01 09:25:55;-19.656159719;-50.406869253
7041;1900-01-01 09:26:55;-19.655689240;-50.406583150
7041;1900-01-01 09:27:06;-19.655695597;-50.406583150
7041;1900-01-01 09:27:07;-19.655701955;-50.406576792
7041;1900-01-01 09:27:10;-19.655714671;-50.406583150
7041;1900-01-01 09:27:26;-19.655775070;-50.406621297
7041;1900-01-01 09:27:27;-19.655778249;-50.406621297
7041;1900-01-01 09:27:48;-19.655838648;-50.406672160
7041;1900-01-01 09:27:54;-19.655819575;-50.406665802
7041;1900-01-01 09:28:54;-19.655444463;-50.406430562
7041;1900-01-01 09:29:54;-19.654945374;-50.406093597
7041;1900-01-01 09:30:54;-19.654497147;-50.405769348
7041;1900-01-01 09:31:41;-19.654261907;-50.405584971
7041;1900-01-01 09:31:51;-19.654252370;-50.405597687
7041;1900-01-01 09:32:12;-19.654379527;-50.405686696
7041;1900-01-01 09:32:21;-19.654379527;-50.405680339
7041;1900-01-01 09:33:12;-19.654395421;-50.405673981
7041;1900-01-01 09:34:12;-19.654862722;-50.405972799
7041;1900-01-01 09:35:12;-19.655326843;-50.406297048
7041;1900-01-01 09:38:12;-19.656696955;-50.407193502
7041;1900-01-01 09:39:12;-19.657180150;-50.407511393
7041;1900-01-01 09:39:34;-19.657259623;-50.407568614
7041;1900-01-01 09:40:05;-19.657307307;-50.407568614
7041;1900-01-01 09:40:26;-19.657269160;-50.407536825
7041;1900-01-01 09:40:28;-19.657262802;-50.407536825
7041;1900-01-01 09:41:28;-19.656747818;-50.407225291
7041;1900-01-01 09:42:28;-19.656216939;-50.406875610
7041;1900-01-01 09:43:28;-19.655660629;-50.406494141
7041;1900-01-01 09:44:28;-19.655142466;-50.406150818
7041;1900-01-01 09:45:28;-19.654560725;-50.405769348
7041;1900-01-01 09:47:53;-19.654869080;-50.405941010
7041;1900-01-01 09:48:53;-19.655384064;-50.406271617
7041;1900-01-01 09:49:53;-19.655921300;-50.406621297
7041;1900-01-01 09:50:53;-19.656449000;-50.406977336
7041;1900-01-01 09:52:32;-19.657240550;-50.407505035
7041;1900-01-01 09:53:02;-19.657345454;-50.407180786
7041;1900-01-01 09:54:15;-19.657018026;-50.406901042
7041;1900-01-01 09:55:15;-19.656604767;-50.406608582
7041;1900-01-01 09:56:15;-19.656134288;-50.406309764
7041;1900-01-01 09:56:57;-19.655813217;-50.406106313
7041;1900-01-01 09:57:57;-19.655364990;-50.405807495
7041;1900-01-01 09:58:57;-19.654904048;-50.405502319
7041;1900-01-01 09:59:27;-19.654760997;-50.405470530
7041;1900-01-01 10:00:17;-19.654357274;-50.405584971
7041;1900-01-01 10:00:43;-19.654449463;-50.405648549
7041;1900-01-01 10:01:01;-19.654455821;-50.405654907
7041;1900-01-01 10:02:01;-19.654967626;-50.405991872
7041;1900-01-01 10:03:01;-19.655543009;-50.406366984
7041;1900-01-01 10:04:01;-19.656080246;-50.406723022
7041;1900-01-01 10:05:01;-19.656661987;-50.407110850
7041;1900-01-01 10:06:01;-19.657227834;-50.407485962
7041;1900-01-01 10:06:10;-19.657272339;-50.407517751
7041;1900-01-01 10:06:57;-19.657272339;-50.407511393
7041;1900-01-01 10:07:16;-19.657265981;-50.407511393
7041;1900-01-01 10:08:16;-19.657272339;-50.407511393
7041;1900-01-01 10:09:16;-19.657275518;-50.407511393
7041;1900-01-01 10:22:07;-19.657288233;-50.407511393
7041;1900-01-01 10:23:06;-19.657275518;-50.407511393
7041;1900-01-01 10:24:06;-19.657265981;-50.407511393
7041;1900-01-01 10:24:29;-19.657262802;-50.407511393
7041;1900-01-01 10:25:29;-19.657265981;-50.407511393
7041;1900-01-01 10:26:29;-19.657269160;-50.407511393
7041;1900-01-01 10:39:16;-19.657278697;-50.407530467
7041;1900-01-01 10:40:16;-19.657323201;-50.407530467
7041;1900-01-01 10:41:16;-19.657316844;-50.407530467
7041;1900-01-01 10:42:16;-19.657329559;-50.407517751
7041;1900-01-01 10:43:16;-19.657335917;-50.407517751
7041;1900-01-01 10:43:28;-19.657339096;-50.407511393
7041;1900-01-01 10:43:34;-19.657339096;-50.407511393
7041;1900-01-01 10:43:35;-19.657335917;-50.407511393
7041;1900-01-01 10:44:35;-19.656846364;-50.407212575
7041;1900-01-01 10:45:26;-19.656464895;-50.406951904
7041;1900-01-01 10:45:35;-19.656499863;-50.406983693
7041;1900-01-01 10:45:46;-19.656582514;-50.407028198
7041;1900-01-01 10:45:58;-19.656598409;-50.407040914
7041;1900-01-01 10:46:58;-19.656124751;-50.406735738
7041;1900-01-01 10:47:58;-19.655635198;-50.406417847
7041;1900-01-01 10:48:58;-19.655104319;-50.406068166
7041;1900-01-01 10:49:58;-19.654573441;-50.405718486
7041;1900-01-01 10:50:23;-19.654389064;-50.405597687
7041;1900-01-01 10:50:29;-19.654411316;-50.405597687
7041;1900-01-01 10:50:41;-19.654519399;-50.405553182
7041;1900-01-01 10:50:50;-19.654656092;-50.405527751
7041;1900-01-01 10:51:05;-19.654850006;-50.405495962
7041;1900-01-01 10:52:05;-19.655288696;-50.405762990
7041;1900-01-01 10:53:05;-19.655854543;-50.406138102
7041;1900-01-01 10:55:05;-19.656941732;-50.406843821
7041;1900-01-01 10:56:05;-19.657345454;-50.407257080
7041;1900-01-01 10:56:07;-19.657335917;-50.407288869
7041;1900-01-01 10:56:32;-19.657307307;-50.407485962
7041;1900-01-01 10:56:54;-19.657234192;-50.407447815
7041;1900-01-01 10:56:58;-19.657227834;-50.407447815
7041;1900-01-01 10:57:58;-19.656696955;-50.407098134
7041;1900-01-01 10:58:58;-19.656140645;-50.406723022
7041;1900-01-01 10:59:58;-19.655600230;-50.406354268
7041;1900-01-01 11:00:58;-19.655040741;-50.405991872
7041;1900-01-01 11:01:58;-19.654500326;-50.405629476
7041;1900-01-01 11:02:11;-19.654436747;-50.405584971
7041;1900-01-01 11:02:23;-19.654459000;-50.405559540
7041;1900-01-01 11:02:34;-19.654579798;-50.405534108
7041;1900-01-01 11:03:04;-19.655008952;-50.405426025
7041;1900-01-01 11:04:04;-19.655692418;-50.405305227
7041;1900-01-01 11:04:20;-19.655781428;-50.405298869
7041;1900-01-01 11:04:25;-19.655794144;-50.405305227
7041;1900-01-01 11:04:50;-19.655914942;-50.405368805
7041;1900-01-01 11:05:23;-19.655914942;-50.405368805
7041;1900-01-01 11:06:23;-19.656429927;-50.405705770
7041;1900-01-01 11:07:23;-19.656957626;-50.406055450
7041;1900-01-01 11:08:23;-19.657488505;-50.406411489
7041;1900-01-01 11:08:34;-19.657482147;-50.406417847
7041;1900-01-01 11:09:34;-19.657567978;-50.406150818
7041;1900-01-01 11:09:39;-19.657564799;-50.406106313
7041;1900-01-01 11:10:44;-19.657602946;-50.405909220
7041;1900-01-01 11:10:51;-19.657596588;-50.405902863
7041;1900-01-01 11:11:24;-19.657444000;-50.405775706
7041;1900-01-01 11:11:29;-19.657447179;-50.405775706
7041;1900-01-01 11:11:31;-19.657447179;-50.405775706
7041;1900-01-01 11:12:31;-19.657463074;-50.405769348
7041;1900-01-01 11:13:31;-19.657463074;-50.405775706
7041;1900-01-01 11:14:31;-19.657459895;-50.405775706
7041;1900-01-01 11:15:31;-19.657450358;-50.405769348
7041;1900-01-01 11:16:22;-19.657444000;-50.405769348
7041;1900-01-01 11:16:53;-19.657335917;-50.405705770
7041;1900-01-01 11:16:56;-19.657323201;-50.405699412
7041;1900-01-01 11:18:01;-19.657622019;-50.405915578
7041;1900-01-01 11:19:20;-19.657243729;-50.405673981
7041;1900-01-01 11:19:22;-19.657259623;-50.405680339
7041;1900-01-01 11:19:40;-19.657294591;-50.405705770
7041;1900-01-01 11:19:43;-19.657285055;-50.405699412
7041;1900-01-01 11:20:43;-19.656805038;-50.405445099
7041;1900-01-01 11:21:26;-19.656464895;-50.405235291
7041;1900-01-01 11:21:27;-19.656461716;-50.405235291
7041;1900-01-01 11:21:29;-19.656452179;-50.405235291
7041;1900-01-01 11:21:31;-19.656445821;-50.405235291
7041;1900-01-01 11:23:12;-19.655835470;-50.405305227
7041;1900-01-01 11:23:27;-19.655845006;-50.405311584
7041;1900-01-01 11:24:27;-19.656210581;-50.405534108
7041;1900-01-01 11:25:27;-19.656696955;-50.405852000
7041;1900-01-01 11:27:18;-19.657520294;-50.406405131
7041;1900-01-01 11:27:22;-19.657526652;-50.406417847
7041;1900-01-01 11:28:13;-19.657418569;-50.406964620
7041;1900-01-01 11:29:13;-19.656855901;-50.406608582
7041;1900-01-01 11:30:13;-19.656305949;-50.406239827
7041;1900-01-01 11:31:13;-19.655775070;-50.405883789
7041;1900-01-01 11:32:13;-19.655237834;-50.405534108
7041;1900-01-01 11:32:47;-19.655078888;-50.405419668
7041;1900-01-01 11:33:47;-19.655854543;-50.405292511
7041;1900-01-01 11:33:49;-19.655864080;-50.405298869
7041;1900-01-01 11:34:09;-19.655924479;-50.405330658
7041;1900-01-01 11:34:29;-19.655943553;-50.405349731
7041;1900-01-01 11:35:29;-19.656391780;-50.405642192
7041;1900-01-01 11:36:29;-19.656865438;-50.405947367
7041;1900-01-01 11:37:29;-19.657339096;-50.406271617
7041;1900-01-01 11:38:02;-19.657498042;-50.406386058
7041;1900-01-01 11:39:02;-19.657415390;-50.406964620
7041;1900-01-01 11:39:09;-19.657418569;-50.406964620
7041;1900-01-01 11:40:09;-19.656925837;-50.406634013
7041;1900-01-01 11:41:09;-19.656344096;-50.406239827
7041;1900-01-01 11:42:09;-19.655835470;-50.405909220
7041;1900-01-01 11:43:09;-19.655266444;-50.405534108
7041;1900-01-01 11:43:38;-19.655097961;-50.405419668
7041;1900-01-01 11:44:32;-19.655158361;-50.405457815
7041;1900-01-01 11:44:59;-19.655291875;-50.405419668
7041;1900-01-01 11:45:59;-19.655244191;-50.405445099
7041;1900-01-01 11:46:05;-19.655234655;-50.405445099
7041;1900-01-01 11:46:09;-19.655234655;-50.405445099
7041;1900-01-01 11:50:13;-19.655241013;-50.405457815
7041;1900-01-01 11:51:13;-19.655237834;-50.405457815
7041;1900-01-01 11:52:13;-19.655241013;-50.405457815
7041;1900-01-01 11:52:54;-19.655266444;-50.405445099
7041;1900-01-01 11:53:54;-19.655673345;-50.405368805
7041;1900-01-01 11:54:39;-19.655956268;-50.405305227
7041;1900-01-01 11:55:01;-19.655934016;-50.405298869
7041;1900-01-01 11:55:13;-19.655934016;-50.405292511
7041;1900-01-01 11:55:14;-19.655934016;-50.405298869
7041;1900-01-01 11:56:14;-19.656309128;-50.405559540
7041;1900-01-01 11:57:14;-19.656820933;-50.405890147
7041;1900-01-01 11:58:14;-19.657316844;-50.406214396
7041;1900-01-01 11:58:49;-19.657526652;-50.406366984
7041;1900-01-01 11:59:49;-19.657485326;-50.406608582
7041;1900-01-01 12:00:29;-19.657437642;-50.406939189
7041;1900-01-01 12:01:29;-19.656967163;-50.406640371
7041;1900-01-01 12:02:29;-19.656442642;-50.406297048
7041;1900-01-01 12:03:29;-19.655914942;-50.405960083
7041;1900-01-01 12:05:07;-19.655152003;-50.405438741
7041;1900-01-01 12:05:22;-19.655164719;-50.405426025
7041;1900-01-01 12:05:33;-19.655279160;-50.405387878
7041;1900-01-01 12:06:26;-19.655953089;-50.405292511
7041;1900-01-01 12:06:35;-19.655956268;-50.405298869
7041;1900-01-01 12:06:38;-19.655956268;-50.405298869
7041;1900-01-01 12:06:59;-19.655946732;-50.405292511
7041;1900-01-01 12:07:03;-19.655943553;-50.405292511
7041;1900-01-01 12:07:08;-19.655930837;-50.405279795
7041;1900-01-01 12:07:17;-19.655924479;-50.405273438
7041;1900-01-01 12:08:17;-19.656379064;-50.405565898
7041;1900-01-01 12:09:17;-19.656897227;-50.405909220
7041;1900-01-01 12:10:17;-19.657424927;-50.406258901
7041;1900-01-01 12:10:43;-19.657533010;-50.406328837
7041;1900-01-01 12:11:32;-19.657418569;-50.407066345
7041;1900-01-01 12:11:46;-19.657380422;-50.407136281
7041;1900-01-01 12:11:48;-19.657364527;-50.407123566
7041;1900-01-01 12:13:48;-19.656213760;-50.406347911
7041;1900-01-01 12:14:48;-19.655622482;-50.405966441
7041;1900-01-01 12:15:48;-19.655056636;-50.405591329
7041;1900-01-01 12:16:17;-19.654881795;-50.405476888
7041;1900-01-01 12:17:03;-19.655174255;-50.405438741
7041;1900-01-01 12:17:29;-19.655272802;-50.405508677
7041;1900-01-01 12:17:43;-19.655272802;-50.405508677
7041;1900-01-01 12:18:43;-19.655835470;-50.405877431
7041;1900-01-01 12:19:43;-19.656410853;-50.406252543
7041;1900-01-01 12:20:43;-19.656967163;-50.406634013
7041;1900-01-01 12:21:33;-19.657402674;-50.406907399
7041;1900-01-01 12:21:35;-19.657389959;-50.406901042
7041;1900-01-01 12:21:48;-19.657374064;-50.406894684
7041;1900-01-01 12:22:12;-19.657399495;-50.406907399
7041;1900-01-01 12:23:12;-19.657504400;-50.406443278
7041;1900-01-01 12:24:12;-19.657615662;-50.405947367
7041;1900-01-01 12:24:23;-19.657612483;-50.405960083
7041;1900-01-01 12:24:30;-19.657606125;-50.405921936
7041;1900-01-01 12:24:41;-19.657587051;-50.405852000
7041;1900-01-01 12:24:44;-19.657555262;-50.405826569
7041;1900-01-01 12:27:20;-19.657145182;-50.405629476
7041;1900-01-01 12:28:13;-19.656728745;-50.405368805
7041;1900-01-01 12:28:45;-19.656350454;-50.405197144
7041;1900-01-01 12:29:43;-19.656013489;-50.405298869
7041;1900-01-01 12:31:44;-19.657240550;-50.406119029
7041;1900-01-01 12:32:29;-19.657526652;-50.406290690
7041;1900-01-01 12:32:59;-19.657615662;-50.405934652
7041;1900-01-01 12:33:59;-19.657205582;-50.405648549
7041;1900-01-01 12:34:10;-19.657208761;-50.405648549
7041;1900-01-01 12:34:58;-19.657030741;-50.405527751
7041;1900-01-01 12:35:05;-19.656992594;-50.405483246
7041;1900-01-01 12:37:15;-19.657596588;-50.405947367
7041;1900-01-01 12:37:29;-19.657590230;-50.405972799
7041;1900-01-01 12:37:44;-19.657561620;-50.406182607
7041;1900-01-01 12:37:58;-19.657529831;-50.406347911
7041;1900-01-01 12:38:05;-19.657504400;-50.406379700
7041;1900-01-01 12:38:16;-19.657520294;-50.406373342
7041;1900-01-01 12:40:16;-19.656617483;-50.405775706
7041;1900-01-01 12:41:16;-19.656166077;-50.405476888
7041;1900-01-01 12:41:52;-19.655956268;-50.405330658
7041;1900-01-01 12:42:52;-19.656547546;-50.405279795
7041;1900-01-01 12:42:57;-19.656550725;-50.405292511
7041;1900-01-01 12:44:55;-19.657580694;-50.405966441
7041;1900-01-01 12:45:39;-19.657526652;-50.406290690
7041;1900-01-01 12:45:53;-19.657431285;-50.406239827
7041;1900-01-01 12:46:06;-19.657428106;-50.406233470
7041;1900-01-01 12:47:06;-19.656865438;-50.405858358
7041;1900-01-01 12:48:06;-19.656305949;-50.405495962
7041;1900-01-01 12:48:42;-19.655988057;-50.405279795
7041;1900-01-01 12:48:43;-19.655988057;-50.405279795
7041;1900-01-01 12:48:48;-19.655994415;-50.405292511
7041;1900-01-01 12:49:47;-19.656553904;-50.405298869
7041;1900-01-01 12:50:47;-19.656954447;-50.405559540
7041;1900-01-01 12:51:52;-19.657523473;-50.405947367
7041;1900-01-01 12:52:15;-19.657612483;-50.406055450
7041;1900-01-01 12:52:46;-19.657513936;-50.406271617
7041;1900-01-01 12:52:50;-19.657498042;-50.406271617
7041;1900-01-01 12:53:08;-19.657440821;-50.406239827
7041;1900-01-01 12:53:12;-19.657437642;-50.406233470
7041;1900-01-01 12:54:12;-19.656824112;-50.405845642
7041;1900-01-01 12:55:12;-19.656191508;-50.405419668
7041;1900-01-01 12:55:40;-19.656000773;-50.405298869
7041;1900-01-01 12:56:24;-19.656372706;-50.405216217
7041;1900-01-01 12:58:30;-19.657412211;-50.405902863
7041;1900-01-01 12:58:56;-19.657567978;-50.405998230
7041;1900-01-01 12:59:33;-19.657526652;-50.406265259
7041;1900-01-01 12:59:52;-19.657447179;-50.406227112
7041;1900-01-01 13:01:08;-19.657440821;-50.406239827
7041;1900-01-01 13:03:08;-19.657453537;-50.406239827
7041;1900-01-01 13:04:08;-19.657459895;-50.406233470
7041;1900-01-01 13:05:08;-19.657456716;-50.406239827
7041;1900-01-01 13:05:46;-19.657447179;-50.406233470
7041;1900-01-01 13:06:18;-19.657253265;-50.406106313
7041;1900-01-01 13:07:18;-19.656668345;-50.405705770
7041;1900-01-01 13:08:18;-19.656067530;-50.405330658
7041;1900-01-01 13:08:35;-19.656010310;-50.405292511
7041;1900-01-01 13:09:29;-19.656372706;-50.405222575
7041;1900-01-01 13:10:09;-19.656547546;-50.405330658
7041;1900-01-01 13:10:14;-19.656550725;-50.405337016
7041;1900-01-01 13:11:14;-19.657078425;-50.405686696
7041;1900-01-01 13:11:51;-19.657393138;-50.405902863
7041;1900-01-01 13:12:35;-19.657593409;-50.406125387
7041;1900-01-01 13:14:36;-19.656814575;-50.405820211
7041;1900-01-01 13:15:36;-19.656210581;-50.405419668
7041;1900-01-01 13:15:53;-19.656038920;-50.405305227
7041;1900-01-01 13:16:21;-19.656197866;-50.405241648
7041;1900-01-01 13:16:32;-19.656334559;-50.405248006
