Equipamento;Hora;Latitude;Longitude;Velocidade
7032;1900-01-01 05:48:24;-18.901689529;-49.489533742;2.7
7032;1900-01-01 05:48:53;-18.901705424;-49.489521027;2.9
7032;1900-01-01 05:50:17;-18.902611415;-49.489508311;5.0
7032;1900-01-01 05:51:31;-18.903485616;-49.489279429;5.0
7032;1900-01-01 05:52:45;-18.904334386;-49.488891602;4.7
7032;1900-01-01 05:53:16;-18.904566447;-49.488764445;1.8
7032;1900-01-01 05:53:46;-18.904493332;-49.488802592;0.0
7032;1900-01-01 05:53:52;-18.904499690;-49.488808950;0.0
7032;1900-01-01 05:58:14;-18.904556910;-49.488764445;3.8
7032;1900-01-01 05:59:44;-18.905351639;-49.488249461;4.0
7032;1900-01-01 06:01:32;-18.906098684;-49.487721761;4.0
7032;1900-01-01 06:02:29;-18.906381607;-49.487435659;3.2
7032;1900-01-01 06:04:28;-18.906333923;-49.487499237;0.0
7032;1900-01-01 06:04:38;-18.906333923;-49.487499237;0.0
7032;1900-01-01 06:05:01;-18.906321208;-49.487505595;2.2
7032;1900-01-01 06:06:35;-18.905602773;-49.488084157;4.2
7032;1900-01-01 06:08:21;-18.904839834;-49.488599141;3.5
7032;1900-01-01 06:10:01;-18.904045105;-49.489069621;3.6
7032;1900-01-01 06:11:41;-18.903196335;-49.489387512;4.1
7032;1900-01-01 06:13:06;-18.902407964;-49.489521027;2.7
7032;1900-01-01 06:14:43;-18.901702245;-49.489508311;0.0
7032;1900-01-01 06:15:02;-18.901734034;-49.489508311;0.0
7032;1900-01-01 06:15:10;-18.901734034;-49.489501953;0.0
7032;1900-01-01 06:20:10;-18.901753108;-49.489521027;0.0
7032;1900-01-01 06:25:10;-18.901756287;-49.489501953;0.0
7032;1900-01-01 06:30:10;-18.901746750;-49.489495595;0.0
7032;1900-01-01 06:35:10;-18.901740392;-49.489521027;0.0
7032;1900-01-01 06:37:55;-18.901746750;-49.489508311;0.0
7032;1900-01-01 06:42:55;-18.901769002;-49.489482880;2.5
