Equipamento;Hora;Latitude;Longitude;Velocidade
7029;1900-01-01 02:52:37;-18.826953252;-49.141302745;0.0
7029;1900-01-01 02:52:48;-18.826953252;-49.141302745;2.6
7029;1900-01-01 02:53:53;-18.827522278;-49.142040253;6.1
7029;1900-01-01 02:54:53;-18.827916463;-49.142898560;5.9
7029;1900-01-01 02:54:58;-18.827938716;-49.142968496;5.9
7029;1900-01-01 02:57:38;-18.828078588;-49.144996643;0.0
7029;1900-01-01 02:57:39;-18.828075409;-49.144996643;1.5
7029;1900-01-01 02:58:29;-18.828113556;-49.144596100;0.0
7029;1900-01-01 02:58:30;-18.828113556;-49.144596100;1.5
7029;1900-01-01 02:59:36;-18.828100840;-49.143642426;5.4
7029;1900-01-01 03:00:45;-18.827878316;-49.142726898;4.9
7029;1900-01-01 03:01:48;-18.827445984;-49.141887665;5.8
7029;1900-01-01 03:02:56;-18.826924642;-49.141232808;0.0
7029;1900-01-01 03:02:57;-18.826927821;-49.141245524;2.4
7029;1900-01-01 03:03:05;-18.826943715;-49.141251882;2.4
7029;1900-01-01 03:03:14;-18.826956431;-49.141201019;0.0
7029;1900-01-01 03:03:15;-18.826956431;-49.141213735;1.3
7029;1900-01-01 03:03:53;-18.826985041;-49.141290029;0.0
7029;1900-01-01 03:04:31;-18.827169418;-49.141506195;5.8
7029;1900-01-01 03:05:38;-18.827690760;-49.142275492;6.2
7029;1900-01-01 03:11:25;-18.828142166;-49.143750509;5.7
7029;1900-01-01 03:12:30;-18.827941895;-49.142822266;5.7
7029;1900-01-01 03:13:33;-18.827528636;-49.141983032;3.8
7029;1900-01-01 03:15:03;-18.826978683;-49.141251882;2.8
7029;1900-01-01 03:17:30;-18.827576319;-49.142027537;5.4
7029;1900-01-01 03:21:09;-18.828221639;-49.144691467;0.0
7029;1900-01-01 03:21:10;-18.828221639;-49.144691467;1.5
7029;1900-01-01 03:22:02;-18.828196208;-49.144322713;0.0
7029;1900-01-01 03:22:19;-18.828199387;-49.144309998;1.8
7029;1900-01-01 03:24:10;-18.828088125;-49.143260956;3.4
7029;1900-01-01 03:24:21;-18.828094482;-49.143311818;1.5
7029;1900-01-01 03:24:28;-18.828091304;-49.143280029;0.0
7029;1900-01-01 03:24:30;-18.828091304;-49.143286387;2.7
7029;1900-01-01 03:24:40;-18.828100840;-49.143337250;0.0
7029;1900-01-01 03:24:50;-18.828104019;-49.143375397;2.3
7029;1900-01-01 03:25:04;-18.828075409;-49.143210093;0.0
7029;1900-01-01 03:25:05;-18.828075409;-49.143222809;2.1
7029;1900-01-01 03:25:13;-18.828081767;-49.143267314;2.6
7029;1900-01-01 03:25:43;-18.828084946;-49.143260956;2.8
7029;1900-01-01 03:25:53;-18.828091304;-49.143286387;2.5
7029;1900-01-01 03:26:09;-18.828056335;-49.143114726;0.0
7029;1900-01-01 03:26:10;-18.828056335;-49.143121084;3.1
7029;1900-01-01 03:27:42;-18.827910105;-49.142656962;4.8
7029;1900-01-01 03:28:16;-18.827744802;-49.142300924;5.4
7029;1900-01-01 03:29:41;-18.827391942;-49.141728719;0.0
7029;1900-01-01 03:29:43;-18.827391942;-49.141728719;1.2
7029;1900-01-01 03:30:48;-18.827220281;-49.141506195;0.0
7029;1900-01-01 03:30:54;-18.827220281;-49.141506195;0.0
7029;1900-01-01 03:30:57;-18.827220281;-49.141506195;0.0
7029;1900-01-01 03:35:57;-18.827226639;-49.141506195;0.0
7029;1900-01-01 03:36:47;-18.827226639;-49.141493479;0.0
